설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치년월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	위도	경도	데이터기준일자
흥왕리보건진료소	진료실	인천광역시	강화군	관공서	LGU	publicwififree	15-Dec	인천광역시 강화군 화도면 해안남로1950		인천광역시 강화군청	032-930-3299	37.6077745	126.4147053	2015-10-15
삼선리보건진료소	진료실	인천광역시	강화군	관공서	LGU	publicwififree	15-Dec	인천광역시 강화군 교동면 교동북로222-1		인천광역시 강화군청	032-930-3299	37.7960582	126.2615682	2015-10-15
상용리보건진료소	진료실	인천광역시	강화군	관공서	LGU	publicwififree	15-Dec	인천광역시 강화군 교동면 교동동로208-3		인천광역시 강화군청	032-930-3299	37.7957982	126.3078313	2015-10-15
화도면사무소	민원실	인천광역시	강화군	관공서	LGU	publicwififree	15-Dec	인천광역시 강화군 화도면 마니산로 703-14		인천광역시 강화군청	032-930-3299	37.6322478	126.4203575	2015-10-15
강화읍주민자치센터	1층 안내실	인천광역시	강화군	관공서	LGU	publicwififree	15-Dec	인천광역시 강화군 강화읍 강화대로440번길10		인천광역시 강화군청	032-930-3299	37.7490618	126.4828782	2015-10-15
강화군보훈회관	1층로비	인천광역시	강화군	서민·복지시설	LGU	publicwififree	15-Dec	인천광역시 강화군 강화읍 강화대로373		인천광역시 강화군청	032-930-3299	37.7449077	126.4879742	2015-10-15
강화군센터드림스타트	사무실내	인천광역시	강화군	관공서	LGU	publicwififree	15-Dec	인천광역시 강화군 강화읍 북문길11-1		인천광역시 강화군청	032-930-3299	37.7489863	126.4836867	2015-10-15
장애인회관	1층로비	인천광역시	강화군	서민·복지시설	LGU	publicwififree	15-Dec	인천광역시 강화군 강화읍 강화대로371-1		인천광역시 강화군청	032-930-3299	37.7449075	126.4879747	2015-10-15
화정종합사회복지관	사무실	부산광역시	북구	서민복지시설	LGU	Public WiFi	Sep-13	부산광역시 북구 효열로 76-1	부산광역시 북구 금곡동 1108	부산광역시	051-888-4602	35.2525141	129.0148761	2015-09-24
화명종합사회복지관	사무실	부산광역시	북구	서민복지시설	LGU	Public WiFi	Sep-13	부산광역시 북구 금곡대로199번길 21	부산광역시 북구 화명동 2310	부산광역시	051-888-4602	35.2268391	129.0098891	2015-09-24
근로복지공단(부전)	민원실	부산광역시	부산진구	관공서	LGU	Public WiFi Free	Sep-12	부산광역시 부산진구 중앙대로 766	부산광역시 부산진구 부전1동  91-5	부산광역시 부산진구청	051-605-4171	35.1604814	129.0618249	2016-01-01
부산상공회의소	민원실	부산광역시	부산진구	관공서	LGU	Public WiFi Free	Sep-12	부산광역시 부산진구 황령대로 24	부산광역시 부산진구 범천1동 853-1	부산광역시 부산진구청	051-605-4171	35.1478869	129.0622681	2016-01-01
전포사회복지관	민원실	부산광역시	부산진구	서민·복지시설	LGU	Public WiFi Free	Sep-12	부산광역시 부산진구 전포대로 190번길 35	부산광역시 부산진구 전포동 343-5	부산광역시 부산진구청	051-605-4171	35.1536436	129.0675507	2016-01-01
부암역	역사내	부산광역시	부산진구	기타	LGU	Public WiFi Free	Sep-13	부산광역시 부산진구 가야대로 729	부산광역시 부산진구 부암1동 707	부산광역시 부산진구청	051-605-4171	35.1632228	129.0493116	2016-01-01
이신호뷰티건물	1층	부산광역시	부산진구	기타	LGU	Public WiFi Free	Sep-13	부산광역시 부산진구 서면로 52	부산광역시 부산진구 부전2동 242-20	부산광역시 부산진구청	051-605-4171	35.1552638	129.0580562	2016-01-01
양정청소년 수련관	1층	부산광역시	부산진구	서민·복지시설	LGU	Public WiFi Free	Sep-13	부산광역시 부산진구 동평로 405번길 85 (양정동)	부산광역시 부산진구 양정동 260-5	부산광역시 부산진구청	051-605-4171	35.1772787	129.0717449	2016-01-01
희연요양병원	1층	부산광역시	부산진구	기타	LGU	Public WiFi Free	Sep-14	부산광역시 부산진구 가야대로 414 (개금동)	부산광역시 부산진구 개금1동 496-18	부산광역시 부산진구청	051-605-4171	35.1519337	129.0177952	2016-01-01
노원문화의거리2	노원문화의거리_방범33	서울특별시	노원구	관광	LGU	Public WiFi@Seoul	Dec-12	서울특별시 노원구 노해로81길 12-41	서울특별시 노원구 상계동 328-7	서울특별시청	02-2133-2865	37.6557822	127.0641768	2016-06-15
노원문화의거리2	노원문화의거리_방범33	서울특별시	노원구	관광	LGU	Public WiFi@Seoul	Dec-12	서울특별시 노원구 노해로81길 12-41	서울특별시 노원구 상계동 328-7	서울특별시청	02-2133-2865	37.6557822	127.0641768	2016-06-15
당현천 주변	당현천 변 (CCTV망) - 1_인도교	서울특별시	노원구	편의시설	LGU	Public WiFi@Seoul	Dec-12	서울특별시 노원구 섬밭로 285	서울특별시 노원구 중계동 504-1	서울특별시청	02-2133-2865	37.6397262	127.0604174	2016-06-15
당현천 주변	당현천 변 (CCTV망) - 2_인도교	서울특별시	노원구	편의시설	LGU	Public WiFi@Seoul	Dec-12	서울특별시 노원구 섬밭로 285	서울특별시 노원구 중계동 504-1	서울특별시청	02-2133-2865	37.6397262	127.0604174	2016-06-15
당현천 주변	당현천 변 (CCTV망) - 3_당현빗물펌프장	서울특별시	노원구	편의시설	LGU	Public WiFi@Seoul	Dec-12		서울특별시 노원구 당현천 변	서울특별시청	02-2133-2865	37.6382739	127.0590732	2016-06-15
당현천 주변	당현천 변 (CCTV망) - 5_당현1교	서울특별시	노원구	편의시설	LGU	Public WiFi@Seoul	Dec-12	서울특별시 노원구 동일로210길 22	서울특별시 노원구 중계동 515-3	서울특별시청	02-2133-2865	37.6465232	127.0636353	2016-06-15
당현천 주변	당현천 변 (CCTV망) - 7_당현2교	서울특별시	노원구	편의시설	LGU	Public WiFi@Seoul	Dec-12	서울특별시 노원구 덕릉로 553	서울특별시 노원구 중계동 515	서울특별시청	02-2133-2865	37.6501333	127.0684205	2016-06-15
당현천 주변	당현천 변 (CCTV망) - 9_물넘이교	서울특별시	노원구	편의시설	LGU	Public WiFi@Seoul	Dec-12	서울특별시 노원구 노원로26길 119	서울특별시 노원구 상계동 180-3	서울특별시청	02-2133-2865	37.6551635	127.0719826	2016-06-15
당현천 주변	당현천 변 (CCTV망) - 10_물넘이교	서울특별시	노원구	편의시설	LGU	Public WiFi@Seoul	Dec-12	서울특별시 노원구 노원로26길 119	서울특별시 노원구 상계동 180-3	서울특별시청	02-2133-2865	37.6551635	127.0719826	2016-06-15
갈곡리 어린이공원	갈현로41길 3(갈현1동 436-51) 공원내	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Oct-13	서울특별시 은평구 갈현로41길 3	서울특별시 은평구 갈현동 439-3	서울특별시청	02-120	37.623847	126.916615	2016-05-23
갈마어린이공원	연서로21길 15(갈현2동 474-1) 공원내	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-12	서울특별시 은평구 연서로21길 13-1	서울특별시 은평구 갈현동 475-15	서울특별시청	02-120	37.614644	126.915979	2016-05-23
구파발역앞광장	진관2로 15-25(진관동 533)	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-12	서울특별시 은평구 진관2로 15-25	서울특별시 은평구 진관동 519-4	서울특별시청	02-120	37.6369099	126.9189536	2016-05-23
궁말어린이공원	서오릉로20길 13(갈현2동 327-21) 공원내	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-13	서울특별시 은평구 서오릉로20길 13	서울특별시 은평구 갈현동 327-21	서울특별시청	02-120	37.616756	126.909001	2016-05-23
궁말어린이공원	서오릉로20길 15-1(갈현2동 327-21) 궁말어린이공원 CCTV	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-12	서울특별시 은평구 서오릉로20길 15-1	서울특별시 은평구 갈현동 127-3	서울특별시청	02-120	37.6169769	126.9089537	2016-05-23
대림시장(새절역)	가좌로 213-4(응암3동 316-15) 야채가게앞 CCTV 좌측	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-13	서울특별시 은평구 가좌로 213-4	서울특별시 은평구 응암동 316-9	서울특별시청	02-120	37.588715	126.917985	2016-05-23
대림시장(새절역)	응암로4길 25(응암3동 603-1) 축산생고기 정육점앞 CCTV 좌측	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-13	서울특별시 은평구 응암로4길 25	서울특별시 은평구 응암동 609-1	서울특별시청	02-120	37.587201	126.917331	2016-05-23
대조시장	진흥로 150(녹번동 131-154) 앞 주정차 CCTV 좌측 (뿌리한의원 앞)	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-13	서울특별시 은평구 진흥로 150	서울특별시 은평구 녹번동 131-160	서울특별시청	02-120	37.608754	126.926655	2016-05-23
박석고개공원	통일로89길 12-13(갈현1동 416-3) 박석고개공원내	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-12	서울특별시 은평구 통일로89길 18-29	서울특별시 은평구 갈현동 416-3	서울특별시청	02-120	37.6252066	126.9184638	2016-05-23
분토골어린이공원	증산로11길 7-2(증산동 163-34) 공원내	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-12	서울특별시 은평구 증산로11길 7-2	서울특별시 은평구 증산동 163-34	서울특별시청	02-120	37.5868712	126.9116324	2016-05-23
불광어린이공원	불광로9가길 1(불광1동 246-1) 불광어린이공원내	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-12	서울특별시 은평구 불광로9가길 1	서울특별시 은평구 불광동 246-1	서울특별시청	02-120	37.6162998	126.9311687	2016-05-23
서갈현어린이공원	갈현로35길 8-1(갈현1동 434-38) 서갈현어린이공원내	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-12	서울특별시 은평구 갈현로35길 8-1	서울특별시 은평구 갈현동 434-38	서울특별시청	02-120	37.621392	126.915706	2016-05-23
시루메공원	증산로5길 10-1(증산동 185-1) 시루메공원내	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-14	서울특별시 은평구 증산로5길 10-1	서울특별시 은평구 증산동 172-13	서울특별시청	02-120	37.5830422	126.9070328	2016-05-23
양지시장	응암로 180(응암3동 598-26) 응암의원 양지시장	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-14	서울특별시 은평구 응암로 180	서울특별시 은평구 응암동 602-45	서울특별시청	02-120	37.5880585	126.9170444	2016-05-23
역말사거리	연서로5길 5(역촌동 63-1) 역말사거리	서울특별시	은평구	관광	LGU	Public WiFi@Seoul	Dec-14	서울특별시 은평구 연서로5길 5	서울특별시 은평구 역촌동 63-42	서울특별시청	02-120	37.6040024	126.9151073	2016-05-23
역말어린이공원	갈현로14길 32(역촌동 47-1) 역말어린이공원내	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-12	서울특별시 은평구 갈현로14길 28	서울특별시 은평구 역촌동 47-9	서울특별시청	02-120	37.6067923	126.913909	2016-05-23
역촌중앙시장	연서로17길 12(갈현2동 468-3)	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-14	서울특별시 은평구 연서로17길 12	서울특별시 은평구 갈현동 467-3	서울특별시청	02-120	37.6129371	126.9161148	2016-05-23
역촌초등학교 정문	은평로3길 36(역촌동 66-44) GS25 역촌초등학교 정문	서울특별시	은평구	관광	LGU	Public WiFi@Seoul	Dec-14	서울특별시 은평구 은평로3길 36	서울특별시 은평구 역촌동 83-13	서울특별시청	02-120	37.6020178	126.9151131	2016-05-23
연서공원	연서로6길 12(역촌동 32-36) 연서공원	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-14	서울특별시 은평구 연서로6길 12	서울특별시 은평구 역촌동 32-39	서울특별시청	02-120	37.6040913	126.9170289	2016-05-23
연서시장	연서로 246(불광1동 308-10 ) 연신내역 주변(1) (미성가구 앞)	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-12	서울특별시 은평구 연서로 246	서울특별시 은평구 불광동 309-31	서울특별시청	02-120	37.6192458	126.9225935	2016-05-23
은평문화예술회관	"녹번로 16(녹번동 85-4) 1층, 2층"	서울특별시	은평구	지역문화시설	LGU	Public WiFi@Seoul	Dec-13	서울특별시 은평구 녹번로1길 1	서울특별시 은평구 녹번동 85-1	서울특별시청	02-120	37.603667	126.927113	2016-05-23
응암9구역어린이공원(가칭)	백련산로 10(응암동 670-22)	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-12	서울특별시 은평구 백련산로 10	서울특별시 은평구 응암동 670-29	서울특별시청	02-120	37.5865254	126.9229643	2016-05-23
거리(농수산물할인마트 앞)	가좌로 333(신사2동 228-22)	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-13	서울특별시 은평구 응암로22길 19	서울특별시 은평구 응암동 419-216	서울특별시청	02-120	37.593514	126.920289	2016-05-23
좌월어린이공원	갈현로25길 16(갈현동 513-1)	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-12	서울특별시 은평구 갈현로25길 16	서울특별시 은평구 갈현동 515-15	서울특별시청	02-120	37.6174852	126.9132541	2016-05-23
증산종합시장1	"증산서길 63(증산동 209-17, 증산초등학교 정문앞 CCTV 좌측)(도노감성어린이집앞)"	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-13	서울특별시 은평구 증산서길 63	서울특별시 은평구 증산동 209-17	서울특별시청	02-120	37.582439	126.905465	2016-05-23
참다래어린이공원	응암로25길 12(응암동 120-22)	서울특별시	은평구	기타	LGU	Public WiFi@Seoul	Dec-12	서울특별시 은평구 응암로25길 12	서울특별시 은평구 응암동 123-40	서울특별시청	02-120	37.5953073	126.9171449	2016-05-23
공성면 보건지소	대기실	경상북도	상주시	관공서	LGU		Dec-16	경상북도 상주시 공성면 공성중앙로 61	경상북도 상주시 공성면 옥산리 307-2	경상북도 상주시청	054-537-7082	36.2830974	128.0925686	2016-09-01
상주지역자활센터	대기실	경상북도	상주시	서민·복지시설	LGU		Dec-16	경상북도 상주시 중앙로 146	경상북도 상주시 남성동 50	경상북도 상주시청	054-537-7082	36.4155311	128.1540955	2016-09-01
상주 중앙시장	대기실	경상북도	상주시	편의시설	LGU		Dec-16	경상북도 상주시 풍물시장길 15	경상북도 상주시 남성동 85-10	경상북도 상주시청	054-537-7082	36.413401	128.1606886	2016-09-01
상주시 보건소	대기실	경상북도	상주시	관공서	LGU		Dec-16	경상북도 상주시 중앙로 111	경상북도 상주시 무양동 33-4	경상북도 상주시청	054-537-7082	36.4164612	128.1501593	2016-09-01
