설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치년월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	위도	경도	데이터기준일자
포천시청	포천시청(본관)3F복도_D	경기도	포천시	관공서	SKT	T wifi zone	Nov-16	경기도 포천시  중앙로 87	경기도 포천시 신읍동 58-2	경기도 포천시청	031-538-2301	37.894599	127.200179	2016-08-31
포천시청	포천시청(본관)3F대강당_D	경기도	포천시	관공서	SKT	T wifi zone	Nov-16	경기도 포천시  중앙로 87	경기도 포천시 신읍동 58-2	경기도 포천시청	031-538-2301	37.894599	127.200179	2016-08-31
포천시청	포천시청(본관)2F시장회의실_D	경기도	포천시	관공서	SKT	T wifi zone	Nov-16	경기도 포천시  중앙로 87	경기도 포천시 신읍동 58-2	경기도 포천시청	031-538-2301	37.894599	127.200179	2016-08-31
포천시청	포천시청(본관)2F브리핑룸_D	경기도	포천시	관공서	SKT	T wifi zone	Nov-16	경기도 포천시  중앙로 87	경기도 포천시 신읍동 58-2	경기도 포천시청	031-538-2301	37.894599	127.200179	2016-08-31
포천시청	포천시청(본관)2F복도_D	경기도	포천시	관공서	SKT	T wifi zone	Nov-16	경기도 포천시  중앙로 87	경기도 포천시 신읍동 58-2	경기도 포천시청	031-538-2301	37.894599	127.200179	2016-08-31
포천시청	포천시청(본관)1F민원과_D	경기도	포천시	관공서	SKT	T wifi zone	Nov-16	경기도 포천시  중앙로 87	경기도 포천시 신읍동 58-2	경기도 포천시청	031-538-2301	37.894599	127.200179	2016-08-31
일동도서관	포천시립일동도서관 2F 종합열람실	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 일동면 기산리 284-3	경기도 포천시청	031-538-2301	37.954879	127.315518	2016-08-31
일동도서관	포천시립일동도서관 2F 열람실	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 일동면 기산리 284-3	경기도 포천시청	031-538-2301	37.954879	127.315518	2016-08-31
일동도서관	포천시립일동도서관 1F 열람실	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 일동면 기산리 284-3	경기도 포천시청	031-538-2301	37.954879	127.315518	2016-08-31
일동도서관	포천시립일동도서관 1F 세미나실	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 일동면 기산리 284-3	경기도 포천시청	031-538-2301	37.954879	127.315518	2016-08-31
도립중앙도서관	경기도립중앙도서관 포천분관 2F 열람실_D	경기도	포천시	관공서	SKT	T wifi zone			경기도 포천시 신읍동 107-11	경기도 포천시청	031-538-2301	37.899514	127.187286	2016-08-31
포천시외버스터미널	포천시외버스터미널(신읍동) 매표소앞_D	경기도	포천시	교통시설	SKT	Public WiFi free			경기도 포천시 신읍동 42-11	경기도 포천시청	031-538-2301	37.897343	127.203707	2016-08-31
중앙도서관	포천시립도서관(신북면) 2F 사무실_D	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 신북면 가채리 770	경기도 포천시청	031-538-2301	37.905611	127.206784	2016-08-31
중앙도서관	포천시립도서관(신북면) 2F 평생학습실_D	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 신북면 가채리 770	경기도 포천시청	031-538-2301	37.905611	127.206784	2016-08-31
포천시청	포천시청(제2별관)1F회계과_D	경기도	포천시	관공서	SKT	T wifi zone	Nov-16	경기도 포천시  중앙로 87	경기도 포천시 신읍동 58-2	경기도 포천시청	031-538-2301	37.894599	127.200179	2016-08-31
청소년교육문화센터	포천청소년교육문화센터(소흘읍) 3F EV앞_D	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 소흘읍 이동교리 193-1	경기도 포천시청	031-538-2301	37.821641	127.128813	2016-08-31
청소년교육문화센터	포천청소년교육문화센터(소흘읍) 2F EV앞_D	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 소흘읍이동교리193-1	경기도 포천시청	031-538-2301	37.821641	127.128813	2016-08-31
청소년교육문화센터	포천청소년교육문화센터(소흘읍) 1F EV앞_D	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 소흘읍이동교리193-1	경기도 포천시청	031-538-2301	37.821641	127.128813	2016-08-31
청소년교육문화센터	포천청소년교육문화센터(소흘읍) 1F 당구대_D	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 소흘읍이동교리193-1	경기도 포천시청	031-538-2301	37.821641	127.128813	2016-08-31
보건소	포천시보건소(신읍동) 3F 사무실앞_D	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 신읍동 164-3	경기도 포천시청	031-538-2301	37.900773	127.201127	2016-08-31
보건소	포천시보건소(신읍동) 2F 건강사업과사무실_D	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 신읍동 164-3	경기도 포천시청	031-538-2301	37.900773	127.201127	2016-08-31
보건소	포천시보건소(신읍동) 2F 위생행정팀팀앞_D	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 신읍동 164-3	경기도 포천시청	031-538-2301	37.900773	127.201127	2016-08-31
보건소	포천시보건소(신읍동) 2F 대회의실앞_D	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 신읍동 164-3	경기도 포천시청	031-538-2301	37.900773	127.201127	2016-08-31
보건소	포천시보건소(신읍동) 1F 진단검사의학실앞_D	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 신읍동 164-3	경기도 포천시청	031-538-2301	37.900773	127.201127	2016-08-31
보건소	포천시보건소(신읍동) 1F 중앙로비_D	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 신읍동 164-3	경기도 포천시청	031-538-2301	37.900773	127.201127	2016-08-31
보건소	포천시보건소(신읍동) 1F 건강증진실앞_D	경기도	포천시	관공서	SKT	Public WiFi free			경기도 포천시 신읍동 164-3	경기도 포천시청	031-538-2301	37.900773	127.201127	2016-08-31
부산교육청 궁리마루 옥외	옥외	부산광역시	부산진구	기타	SKT	Public WiFi Free	Sep-13	부산광역시 부산진구 전포대로209번길 26	부산광역시 부산진구 전포1동 682	부산광역시 부산진구청	051-605-4171	35.1543632	129.0673931	2016-01-01
해피지역아동센터	1층	부산광역시	부산진구	서민·복지시설	SKT	Public WiFi Free	Sep-13	"부산광역시 부산진구 신천대로 279 , 나동 111호 (부암동, 럭키무지개타운)"	부산광역시 부산진구 부암동 303-6	부산광역시 부산진구청	051-605-4171	35.1667909	129.0497433	2016-01-01
부전마켓타운	옥외	부산광역시	부산진구	전통시장	SKT	Public WiFi Free	Sep-13	부산광역시 부산진구 중앙대로 755번길 21(부전동 )	부산광역시 부산진구 부전동 265-25	부산광역시 부산진구청	051-605-4171	35.1603452	129.0595686	2016-01-01
구범전동주민센터	1층	부산광역시	부산진구	기타	SKT	Public WiFi Free	Sep-14	부산광역시 부산진구 범양로 6(범전동)	부산광역시 부산진구 범전동 329-15	부산광역시 부산진구청	051-605-4171	35.1657545	129.0613073	2016-01-01
연지동주민센터	민원실	부산광역시	부산진구	관공서	SKT	Public WiFi Free	Sep-14	부산광역시 부산진구 국악로 30	부산광역시 부산진구 연지동 238-9	부산광역시 부산진구청	051-605-4171	35.1727752	129.0528545	2016-01-01
당감1동주민센터	민원실	부산광역시	부산진구	관공서	SKT	Public WiFi Free	Sep-14	부산광역시 부산진구 동평로44번길 49-6	부산광역시 부산진구 당감동 375-1	부산광역시 부산진구청	051-605-4171	35.1644448	129.0356839	2016-01-01
당감2동주민센터	민원실	부산광역시	부산진구	관공서	SKT	Public WiFi Free	Sep-14	부산광역시 부산진구 가야대로 703번길 13	부산광역시 부산진구 당감동 71-7	부산광역시 부산진구청	051-605-4171	35.1578823	129.0478881	2016-01-01
당감4동주민센터	민원실	부산광역시	부산진구	관공서	SKT	Public WiFi Free	Sep-14	부산광역시 부산진구 당감서로 85(당감동)	부산광역시 부산진구 당감동 751-3	부산광역시 부산진구청	051-605-4171	35.1679306	129.0365086	2016-01-01
가야1동주민센터	민원실	부산광역시	부산진구	관공서	SKT	Public WiFi Free	Sep-14	부산광역시 부산진구 가야대로572번길 22(가야동)	부산광역시 부산진구 가야동 296-1	부산광역시 부산진구청	051-605-4171	35.1532497	129.0343018	2016-01-01
가야2동주민센터	민원실	부산광역시	부산진구	관공서	SKT	Public WiFi Free	Sep-14	부산광역시 부산진구 가야공원로40번길 14	부산광역시 부산진구 가야동 601-7	부산광역시 부산진구청	051-605-4171	35.1497394	129.0290433	2016-01-01
개금1동주민센터	민원실	부산광역시	부산진구	관공서	SKT	Public WiFi Free	Sep-14	부산광역시 부산진구 가야대로454번길 9(개금동)	부산광역시 부산진구 개금동 503-18	부산광역시 부산진구청	051-605-4171	35.1526776	129.0219421	2016-01-01
개금2동주민센터	민원실	부산광역시	부산진구	관공서	SKT	Public WiFi Free	Sep-14	부산광역시 부산진구 복지로 93(개금동)	부산광역시 부산진구 개금동 633-5	부산광역시 부산진구청	051-605-4171	35.1449318	129.0194991	2016-01-01
개금3동주민센터	민원실	부산광역시	부산진구	관공서	SKT	Public WiFi Free	Sep-14	부산광역시 부산진구 개금본동로 88	부산광역시 부산진구 개금동 428-8	부산광역시 부산진구청	051-605-4171	35.1557479	129.0220277	2016-01-01
범천2동주민센터	민원실	부산광역시	부산진구	관공서	SKT	Public WiFi Free	Sep-14	부산광역시 부산진구 신암로 48	부산광역시 부산진구 범천동 960-1	부산광역시 부산진구청	051-605-4171	35.1465101	129.0562321	2016-01-01
(사)부산평화시장	옥외	부산광역시	부산진구	기타	SKT	Public WiFi Free	Sep-14	부산광역시 부산진구 자유평화로 7|	부산광역시 부산진구 범천동 839-212	부산광역시 부산진구청	051-605-4171	35.1416917	129.0606173	2016-01-01
시민만족과	1층민원실	경상북도	구미시	관공서	SKT	Public Wifi Free	Dec-16	경상북도 구미시 송정대로 55	경상북도 구미시 송정동 50번지	구미시	054-480-6300	36.119855	128.344245	2016-09-30
각심어린이공원	각심어린이공원 내 (CCTV망)_월계초등학교부근	서울특별시	노원구	편의시설	SKT	Public WiFi@Seoul	Dec-12	서울특별시 노원구 초안산로3길 41	서울특별시 노원구 월계동 554	서울특별시청	02-2133-2865	37.6296673	127.051831	2016-06-15
의왕시 보건소	1층~3층	경기도	의왕시	관공서	SKT	Public WiFi Free		경기도 의왕시 오봉로 34	경기도 의왕시 고천동 108	경기도 의왕시청	031-345-2301	37.34372723	126.9720392	2016-05-31
각심어린이공원	각심어린이공원 내 (CCTV망)_월계초등학교부근	서울특별시	노원구	편의시설	SKT	Public WiFi@Seoul	Dec-12	서울특별시 노원구 초안산로3길 41	서울특별시 노원구 월계동 554	서울특별시청	02-2133-2865	37.6296673	127.051831	2016-06-15
공릉 도깨비시장	공릉동 공릉역 앞 (CCTV망)	서울특별시	노원구	편의시설	SKT	Public WiFi@Seoul	Dec-12	서울특별시 노원구 동일로182길 6-11	서울특별시 노원구 공릉동 567-14	서울특별시청	02-2133-2865	37.6228048	127.074929	2016-06-15
광운대학교 앞	월계동 광운대학교 앞(CCTV망) - 1	서울특별시	노원구	관광	SKT	Public WiFi@Seoul	Dec-12	서울특별시 노원구 석계로 95	서울특별시 노원구 월계동 광운대학교 앞	서울특별시청	02-2133-2865	37.6230432	127.0612983	2016-06-15
광운대학교 앞	월계동 광운대학교 앞(CCTV망) - 2	서울특별시	노원구	관광	SKT	Public WiFi@Seoul	Dec-12	서울특별시 노원구 광운로 64	서울특별시 노원구 월계동 광운대학교 앞	서울특별시청	02-2133-2865	37.62289	127.0601608	2016-06-15
광운대학교 앞	월계동 광운대학교 앞(CCTV망) - 3	서울특별시	노원구	관광	SKT	Public WiFi@Seoul	Dec-12	서울특별시 노원구 광운로 64	서울특별시 노원구 월계동 광운대학교 앞	서울특별시청	02-2133-2865	37.62289	127.0601608	2016-06-15
노원문화의거리1	노원문화의거리-1	서울특별시	노원구	관광	SKT	Public WiFi@Seoul	Dec-11	서울특별시 노원구 노해로79길 6-20	서울특별시 노원구 상계동 617-2	서울특별시청	02-2133-2865	37.6553881	127.0627752	2016-06-15
노원문화의거리1	노원문화의거리-2(큰집설렁탕)	서울특별시	노원구	관광	SKT	Public WiFi@Seoul	Dec-11	서울특별시 노원구 노해로 507	서울특별시 노원구 상계동 292-1	서울특별시청	02-2133-2865	37.6551753	127.0639354	2016-06-15
노원문화의거리1	노원문화의거리-3(큰집설렁탕)	서울특별시	노원구	관광	SKT	Public WiFi@Seoul	Dec-11	서울특별시 노원구 노해로 507	서울특별시 노원구 상계동 292-1	서울특별시청	02-2133-2865	37.6551753	127.0639354	2016-06-15
노원문화의거리1	노원문화의거리-4	서울특별시	노원구	관광	SKT	Public WiFi@Seoul	Dec-11	서울특별시 노원구 노해로85길 10-2	서울특별시 노원구 상계동 323-9	서울특별시청	02-2133-2865	37.6558493	127.0652133	2016-06-15
노원역 일대	노원역 먹거리 골목 일대(CCTV망)	서울특별시	노원구	관광	SKT	Public WiFi@Seoul	Dec-12	서울특별시 노원구 상계로3길 10	서울특별시 노원구 상계동 593-3	서울특별시청	02-2133-2865	37.656783	127.0624018	2016-06-15
노원역 일대	노원역 먹거리 골목 일대(CCTV망)	서울특별시	노원구	관광	SKT	Public WiFi@Seoul	Dec-12	서울특별시 노원구 상계로3길 10	서울특별시 노원구 상계동 593-3	서울특별시청	02-2133-2865	37.656783	127.0624018	2016-06-15
노원역사거리	노원역사거리-1(교보생명앞)	서울특별시	노원구	관광	SKT	Public WiFi@Seoul	Dec-11	서울특별시 노원구 노해로 459	서울특별시 노원구 상계동 709-2	서울특별시청	02-2133-2865	37.6541462	127.059402	2016-06-15
노원역사거리	노원역사거리-2(6번출구)	서울특별시	노원구	관광	SKT	Public WiFi@Seoul	Dec-11	서울특별시 노원구 동일로 1401	서울특별시 노원구 상계동 731-3	서울특별시청	02-2133-2865	37.653496	127.0605858	2016-06-15
노원역사거리	노원역사거리-3(6번출구)	서울특별시	노원구	관광	SKT	Public WiFi@Seoul	Dec-11	서울특별시 노원구 동일로 1401	서울특별시 노원구 상계동 731-3	서울특별시청	02-2133-2865	37.653496	127.0605858	2016-06-15
