설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치년월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	위도	경도	데이터기준일자
원내지역아동센터	센터 내 1층	대전광역시	유성구	서민·복지시설	KT				대전광역시 유성구 원내동 343-18	대전광역시 유성구청	042-611-2183	36.2978191	127.3191431	2016-07-28
유성지역아동센터	센터 내 1층	대전광역시	유성구	서민·복지시설	KT				대전광역시 유성구 구암동 544-24	대전광역시 유성구청	042-611-2183	36.3519621	127.3356121	2016-07-28
참사랑지역아동센터	센터 내 1층	대전광역시	유성구	서민·복지시설	KT				대전광역시 유성구 원내동 225-7	대전광역시 유성구청	042-611-2183	36.2993501	127.3176261	2016-07-28
토기장이지역아동센터	센터 내 1층	대전광역시	유성구	서민·복지시설	KT				대전광역시 유성구 송강동 186-5	대전광역시 유성구청	042-611-2183	36.4328381	127.3872011	2016-07-28
하늘꿈지역아동센터	센터 내 1층	대전광역시	유성구	서민·복지시설	KT				대전광역시 유성구 원내동 337-1	대전광역시 유성구청	042-611-2183	36.2982391	127.3168261	2016-07-28
한사랑지역아동센터	센터 내 1층	대전광역시	유성구	서민·복지시설	KT				대전광역시 유성구 봉산동 201-10	대전광역시 유성구청	042-611-2183	36.4377571	127.3877801	2016-07-28
호산나반석지역아동센터	센터 내 1층	대전광역시	유성구	서민·복지시설	KT				대전광역시 유성구 반석동 633-2	대전광역시 유성구청	042-611-2183	36.3921811	127.3121061	2016-07-28
장대청소년문화의집	문화의집	대전광역시	유성구	서민·복지시설	KT				대전광역시 유성구 장대동 282-15	대전광역시 유성구청	042-611-2183	36.3581251	127.3354681	2016-07-28
구암평생학습원	"1층, 복도"	대전광역시	유성구	관공서	KT				대전광역시 유성구 구암동 630-15	대전광역시 유성구청	042-611-2183	36.3493111	127.3303101	2016-07-28
노은농수산물도매시장	시장내 복도	대전광역시	유성구	편의시설	KT				대전광역시 유성구 노은동 566	대전광역시 유성구청	042-611-2183	36.3651201	127.3202621	2016-07-28
유성구종합사회복지관	복지관내	대전광역시	유성구	지역문화시설	KT				대전광역시 유성구 봉명동 451-5	대전광역시 유성구청	042-611-2183	36.3528881	127.3395741	2016-07-28
봉산3통경로당	경로당입구	대전광역시	유성구	서민·복지시설	KT				대전광역시 유성구 봉산동 663	대전광역시 유성구청	042-611-2183	36.4468761	127.3818711	2016-07-28
백운행복경로당	경로당입구	대전광역시	유성구	서민·복지시설	KT				대전광역시 유성구 봉산동 792-3	대전광역시 유성구청	042-611-2183	36.4399971	127.3815941	2016-07-28
노은3동 주민센터	민원실	대전광역시	유성구	관공서	KT				대전광역시 유성구 지족동 1024-2	대전광역시 유성구청	042-611-2183	36.3831771	127.3011671	2016-07-28
반석1통 경로당	경로당입구	대전광역시	유성구	서민·복지시설	KT				대전광역시 유성구 반석동 463	대전광역시 유성구청	042-611-2183	36.3896491	127.2990841	2016-07-28
장대8통 경로당	경로당입구	대전광역시	유성구	서민·복지시설	KT				대전광역시 유성구 장대동 220-19	대전광역시 유성구청	042-611-2183	36.3591321	127.3287081	2016-07-28
월드컵경기장	경기장	대전광역시	유성구	기타	KT				대전광역시 유성구 노은동 270	대전광역시 유성구청	042-611-2183	36.3647931	127.3247551	2016-07-28
강진군청 민원실	강진군청 민원실	전라남도	강진군	관 공 서	KT	Public WiFi Free	2014	전라남도 강진군 강진읍 탐진로 111	전라남도 강진군 강진읍 탐진로 111	전라남도 강진군	061-430-3300	34.6420067	126.7498668	2016-09-29
강진 아트홀	강진 아트홀	전라남도	강진군	"문화,관광"	KT	Public WiFi Free	2014	전라남도 강진군 강진읍 영랑로 1길 9	전라남도 강진군 강진읍 영랑로 1길 9	전라남도 강진군	061-430-3300	34.6381696	126.7530254	2016-09-29
종합사회복지회관	"1,2층"	전라북도	고창군	서민·복지시설	KT	Public Wifi FREE	2013-11-30	전라북도 고창군 고창읍  전봉준로 88-15	전라북도 고창군 고창읍 율계리 114-4	종합사회복지관	063-560-2292	35.444683	126.683398	2016-10-26
고창군다문화가족지원센터	1층 로비	전라북도	고창군	서민·복지시설	KT	Public Wifi FREE	2013-11-30	전라북도 고창군 고창읍  성산로 57 (1층)	전라북도 고창군 고창읍 교촌리 233-5	고창군다문화가족지원센터	063-560-2288	35.438446	126.699036	2016-10-26
민원봉사과	민원실	전라북도	고창군	관공서	KT	Public Wifi FREE	2013-11-30	전라북도 고창군 고창읍 중앙로 245	전라북도 고창군 고창읍 교촌리 275-3	민원봉사과	063-560-2381	35.435758	126.701884	2016-10-26
고창읍사무소	민원실	전라북도	고창군	관공서	KT	Public Wifi FREE	2013-11-30	전라북도 고창군 고창읍 모양성로 26	전라북도 고창군 고창읍 교촌리 283-3	고창읍사무소	063-560-8112	35.434404	126.703134	2016-10-26
고창공용버스터미널	대합실	전라북도	고창군	교통시설	KT	Public Wifi FREE	2013-11-30	전라북도 고창군 고창읍 중앙로 191	전라북도 고창군 고창읍 읍내리 629	고창공용버스터미널	063-560-2338	35.435705	126.696421	2016-10-26
고창고인돌(상)휴게소	휴게소	전라북도	고창군	교통시설	KT	Public Wifi FREE	2013-11-30	전라북도 고창군 신림면 서해안고속도로 80-1	전라북도 고창군 신림면 벽송리 598-5	고창고인돌(상)휴게소	063-560-2338	35.462414	126.674039	2016-10-26
고창고인돌(하)휴게소	휴게소	전라북도	고창군	교통시설	KT	Public Wifi FREE	2013-11-30	전라북도 고창군 신림면 서해안고속도로 81	전라북도 고창군 신림면 벽송리 557-10	고창고인돌(하)휴게소	063-560-2338	35.467289	126.673256	2016-10-26
무주반딧불장터	장터내	전라북도	무주군	서민·복지시설	KT		14-Sep	전라북도 무주군 무주읍 장터로 2	전라북도 무주군 무주읍 읍내리 1152	전라북도 무주군청	063-320-2309	36.0050138	127.654136	2016-02-26
무풍대덕산장터	장터내	전라북도	무주군	서민·복지시설	KT		14-Sep	전라북도 무주군 무풍면 현내로 213	전라북도 무주군 무풍면 현내리 259-5	전라북도 무주군청	063-320-2309	35.9680406	127.8489438	2016-02-26
설천삼도봉장터	장터내	전라북도	무주군	서민·복지시설	KT		14-Oct	전라북도 무주군 설천면 삼도봉로 11	전라북도 무주군 설천면 소천리 904-29	전라북도 무주군청	063-320-2309	36.0100081	127.7882378	2016-02-26
안성덕유산장터	장터내	전라북도	무주군	서민·복지시설	KT		14-Oct	전라북도 무주군 안성면 칠연로 38	전라북도 무주군 안성면 장기리 1511-6	전라북도 무주군청	063-320-2309	35.8661205	127.6535573	2016-02-26
하은의집	사무실	전라북도	무주군	서민·복지시설	KT		14-Sep	전라북도 무주군 부남면 상평당길 41	전라북도 무주군 부남면 가당리 1768	전라북도 무주군청	063-320-2309	36.0231487	127.5546509	2016-02-26
무풍보건지소	진료실	전라북도	무주군	서민·복지시설	KT		14-Sep	전라북도 무주군 무풍면 현내로 234	전라북도 무주군 무풍면 현내리 313-11	전라북도 무주군청	063-320-2309	35.9689394	127.8526444	2016-02-26
설천보건지소	진료실	전라북도	무주군	서민·복지시설	KT		14-Sep	전라북도 무주군 설천면 무설로 1607	전라북도 무주군 설천면 소천리 903	전라북도 무주군청	063-320-2309	36.0077711	127.7900593	2016-02-26
안성공정진료소	진료실	전라북도	무주군	서민·복지시설	KT		14-Sep	전라북도 무주군 안성면 칠연로 358	전라북도 무주군 안성면 공정리 1707	전라북도 무주군청	063-320-2309	35.8473523	127.6776211	2016-02-26
적상보건지소	진료실	전라북도	무주군	서민·복지시설	KT		14-Sep	전라북도 무주군 적상면 적상산로 20	전라북도 무주군 적상면 사천리 320-2	전라북도 무주군청	063-320-2309	35.9425628	127.65936	2016-02-26
강진군 노인복지센터	강진군 노인복지센터	전라남도	강진군	복지시설	KT	Public WiFi Free	2014	전라남도 강진군 강진읍 영랑로 1길 10	전라남도 강진군 강진읍 영랑로 1길 10	전라남도 강진군	061-430-3300	34.6373855	126.7532169	2016-09-29
강진군장애인복지관	강진군장애인복지관	전라남도	강진군	복지시설	KT	Public WiFi Free	2014	전라남도 강진군 강진읍 탐진로 37-7	전라남도 강진군 강진읍 탐진로 37-7	전라남도 강진군	061-430-3300	34.6384054	126.7438058	2016-09-29
강진군장애인심부름센터	강진군장애인심부름센터	전라남도	강진군	복지시설	KT	Public WiFi Free	2014	전라남도 강진군 강진읍 중앙로 166-2	전라남도 강진군 강진읍 중앙로 166-2	전라남도 강진군	061-430-3300	34.6410395	126.7569281	2016-09-29
강진군수화통역센터	강진군수화통역센터	전라남도	강진군	복지시설	KT	Public WiFi Free	2014	전라남도 강진군 강진읍 영랑로 4길 15	전라남도 강진군 강진읍 영랑로 4길 15	전라남도 강진군	061-430-3300	34.6394519	126.7519943	2016-09-29
강진장애인직업재활시설	강진장애인직업재활시설	전라남도	강진군	복지시설	KT	Public WiFi Free	2014	전라남도 강진군 강진읍 탐진로 37-7	전라남도 강진군 강진읍 탐진로 37-7	전라남도 강진군	061-430-3300	34.6384054	126.7438058	2016-09-29
강진자비원	강진자비원	전라남도	강진군	복지시설	KT	Public WiFi Free	2014	전라남도 강진군 강진읍 동성로 48	전라남도 강진군 강진읍 동성로 48	전라남도 강진군	061-430-3300	34.6429882	126.7552928	2016-09-29
강진버스여객터미널	강진버스여객터미널	전라남도	강진군	교통시설	KT	Public WiFi Free	2014	전라남도 강진군 강진읍 영랑로 35	전라남도 강진군 강진읍 영랑로 35	전라남도 강진군	061-430-3300	34.6385435	126.7504154	2016-09-29
마량공용버스터미널	마량공용버스터미널	전라남도	강진군	교통시설	KT	Public WiFi Free	2014	전라남도 강진군 마량면 마량4길 11	전라남도 강진군 마량면 마량4길 11	전라남도 강진군	061-430-3300	34.4515161	126.7997263	2016-09-29
성전버스터미널	성전버스터미널	전라남도	강진군	교통시설	KT	Public WiFi Free	2014	전라남도 강진군 성전면 별뫼로 379	전라남도 강진군 성전면 별뫼로 379	전라남도 강진군	061-430-3300	34.6915857	126.6906771	2016-09-29
강진읍시장	강진읍시장	전라남도	강진군	전통시장	KT	Public WiFi Free	2014	전라남도 강진군 강진읍 시장길 19	전라남도 강진군 강진읍 시장길 19	전라남도 강진군	061-430-3300	34.6400941	126.7564119	2016-09-29
군동면사무소 민원실	군동면사무소 민원실	전라남도	강진군	관 공 서	KT	Public WiFi Free	2015	전라남도 강진군 군동면 진흥로 315	전라남도 강진군 군동면 진흥로 315	전라남도 강진군	061-430-3300	34.6449846	126.7974667	2016-09-29
대구면사무소 민원실	대구면사무소 민원실	전라남도	강진군	관 공 서	KT	Public WiFi Free	2015	전라남도 강진군 대구면 수동길 18	전라남도 강진군 대구면 수동길 18	전라남도 강진군	061-430-3300	34.4954587	126.7833022	2016-09-29
옴천면사무소 민원실	옴천면사무소 민원실	전라남도	강진군	관 공 서	KT	Public WiFi Free	2015	전라남도 강진군 옴천면 개산중앙길 22	전라남도 강진군 옴천면 개산중앙길 22	전라남도 강진군	061-430-3300	34.7450597	126.7768037	2016-09-29
다산지역 아동센터	다산지역 아동센터	전라남도	강진군	복지시설	KT	Public WiFi Free	2015	전라남도 강진군 강진읍 탐진로91 나동 102호	전라남도 강진군 강진읍 탐진로91 나동 102호	전라남도 강진군	061-430-3300	34.6405442	126.7484007	2016-09-29
마량 5일 시장	마량 5일 시장	전라남도	강진군	전통시장	KT	Public WiFi Free	2015	전라남도 강진군 마량면 마량 5길 11	전라남도 강진군 마량면 마량 5길 11	전라남도 강진군	061-430-3300	34.4510325	126.7994089	2016-09-29
부남보건지소	진료실	전라북도	무주군	서민·복지시설	KT		14-Sep	전라북도 무주군 부남면 대소길 3	전라북도 무주군 부남면 대소리 460	전라북도 무주군청	063-320-2309	35.9737937	127.5590144	2016-02-26
무주장애인복지관	사무실	전라북도	무주군	서민·복지시설	KT		14-Sep	전라북도 무주군 무주읍 한풍루로 425	전라북도 무주군 무주읍 당산리 623	전라북도 무주군청	063-320-2309	36.0056695	127.6728137	2016-02-26
무주노인복지관	사무실	전라북도	무주군	서민·복지시설	KT		14-Sep	전라북도 무주군 무주읍 한풍루로 425	전라북도 무주군 무주읍 당산리 623	전라북도 무주군청	063-320-2309	36.0056695	127.6728137	2016-02-26
반디누리작업장	작업장	전라북도	무주군	서민·복지시설	KT		14-Sep	전라북도 무주군 무주읍 한풍루로 425	전라북도 무주군 무주읍 당산리 623	전라북도 무주군청	063-320-2309	36.0056695	127.6728137	2016-02-26
부남장안진료소	진료실	전라북도	무주군	서민·복지시설	KT		14-Sep	전라북도 무주군 부남면 노루재로 556	전라북도 무주군 부남면 장안리 116-4	전라북도 무주군청	063-320-2309	35.906217	127.5911412	2016-02-26
설천구천진료소	진료실	전라북도	무주군	서민·복지시설	KT		14-Sep	전라북도 무주군 설천면 구천동로 833	전라북도 무주군 설천면 삼공리 151	전라북도 무주군청	063-320-2309	35.9047214	127.7820145	2016-02-26
안성보건지소	진료실	전라북도	무주군	서민·복지시설	KT		14-Sep	전라북도 무주군 안성면 안성로 246-17	전라북도 무주군 안성면 장기리 1556	전라북도 무주군청	063-320-2309	35.8637209	127.6531569	2016-02-26
반딧불청소년야영장	사무실	전라북도	무주군	지역문화시설	KT		15-Oct	전라북도 무주군 설천면 무설로 1324	전라북도 무주군 설천면 청량리 1100	전라북도 무주군청	063-320-2309	36.0111132	127.758702	2016-02-26
무풍덕지진료소	진료실	전라북도	무주군	서민·복지시설	KT		15-Oct	전라북도 무주군 무풍면 대덕산로 121	전라북도 무주군 무풍면 덕지리 625-3	전라북도 무주군청	063-320-2309	35.9131799	127.8499899	2016-02-26
